ODOMETRY 0.100692392654 0.100072845247 0.000171392857486
SENSOR 1 1.89645381418 0.374031885671
SENSOR 2 3.85367751107 1.51951017943
ODOMETRY 0.0993660353102 0.0999680211112 -0.000241341506349
SENSOR 1 1.8392269046 0.248025655056
SENSOR 2 3.91387355108 1.39726707495
ODOMETRY 0.0997056655583 0.0998689792349 -0.00063038520325
SENSOR 1 1.95242998215 0.190384949464
SENSOR 2 3.99572623685 1.23735748531
ODOMETRY 0.100542922706 0.0999857088967 -0.000289223655712
SENSOR 1 1.79438369627 0.0927032588644
SENSOR 2 3.78308817367 1.19985626141
ODOMETRY 0.0991669378227 0.100014251663 -0.000213868345254
SENSOR 1 1.89433839862 0.0496169617486
SENSOR 2 3.98095022809 1.1808537684
ODOMETRY 0.0987800697802 0.100051511776 0.00105306255108
SENSOR 1 1.62690304854 -0.175935400135
SENSOR 2 3.73995327391 1.12303891967
ODOMETRY 0.0999897109072 0.0999788890169 0.00108487476773
SENSOR 1 1.46980065627 -0.311440125123
SENSOR 2 4.04368889117 0.949988562016
ODOMETRY 0.0995939036655 0.0997722121438 7.30021435545e-06
SENSOR 1 1.3626892288 -0.352615788582
SENSOR 2 3.75368241349 0.933090163977
ODOMETRY 0.1001269468 0.0996775968077 0.00113216234338
SENSOR 8 4.94061207625 -0.301846585866
SENSOR 1 1.28162752621 -0.435498889609
SENSOR 2 3.67624900839 0.837971522631
ODOMETRY 0.101933131097 0.100035451391 0.000237528350557
SENSOR 8 4.86443258389 -0.410318920005
SENSOR 1 1.35396314646 -0.618276513687
SENSOR 2 3.52075052213 0.713285994564
ODOMETRY 0.0995249967075 0.0999629034777 -0.000310935478365
SENSOR 8 4.70957270205 -0.605177431616
SENSOR 1 1.21729853226 -0.710125222556
SENSOR 2 3.55199624089 0.767451503155
ODOMETRY 0.050434051297 0.0999963767732 3.034632107e-05
SENSOR 8 4.66140721164 -0.575609949336
SENSOR 1 0.915557185905 -0.954555560995
SENSOR 2 3.61294608181 0.696680092003
ODOMETRY 0.0988725701548 0.0997438336197 -0.000107646183884
SENSOR 8 4.48616430137 -0.748854078601
SENSOR 1 1.13889039427 -1.06504750902
SENSOR 2 3.34926342406 0.639624528161
ODOMETRY 0.0999651422821 0.0999079812294 -0.000376956702336
SENSOR 8 4.58906422013 -0.875799694856
SENSOR 1 0.915825384427 -1.17299134764
SENSOR 2 3.41116570184 0.455534904649
ODOMETRY 0.0982956875027 0.0997272518582 0.000405145424853
SENSOR 8 4.61275431929 -1.03036789246
SENSOR 1 0.887823725247 -1.43634864396
SENSOR 2 3.17754996984 0.411546209355
ODOMETRY 0.0992139919417 0.100182591786 0.00045457971369
SENSOR 8 4.46650949116 -1.14336840301
SENSOR 1 1.0096130942 -1.6874763441
SENSOR 2 3.06901560439 0.320622035856
ODOMETRY 0.000315314153993 0.0998585257204 0.00028645231546
SENSOR 8 4.43208717365 -1.06106019026
SENSOR 1 1.02747993061 -1.6287301158
SENSOR 2 2.87903646055 0.315264421861
ODOMETRY -0.00106870344354 0.0999752199007 0.000607126518666
SENSOR 8 4.24954366434 -1.18414490139
SENSOR 1 1.07894745773 -1.73161196232
SENSOR 2 2.96915775183 0.350434056641
ODOMETRY 0.000113170756829 0.099920049551 -0.000104370293632
SENSOR 8 4.44361543647 -1.15678608265
SENSOR 1 1.08545601626 -1.93358401179
SENSOR 2 2.83194345877 0.397840688897
ODOMETRY -0.00110528038761 0.100064678435 0.000405492046339
SENSOR 8 4.27008974984 -1.13189209311
SENSOR 1 1.19244334703 -1.98687461088
SENSOR 2 2.67326414213 0.377371064192
ODOMETRY 0.000207889697575 0.100112508411 8.9460271268e-05
SENSOR 8 4.0514887124 -1.19249455899
SENSOR 1 1.25463644691 -2.06774791053
SENSOR 2 2.61891163863 0.382188161323
ODOMETRY -0.000481633508318 0.0999245158283 -0.000153421948134
SENSOR 8 4.16410091609 -1.24811562791
SENSOR 1 1.34557411388 -2.12986094314
SENSOR 2 2.57629284596 0.427846355392
ODOMETRY 0.00104434267591 0.099850530935 0.000395886130747
SENSOR 8 4.22882036818 -1.16410763775
SENSOR 1 1.16041712538 -2.23723073569
SENSOR 2 2.40999990311 0.544515249977
ODOMETRY -0.000134786896182 0.10010376629 -5.23313851368e-05
SENSOR 8 4.21286144737 -1.309222805
SENSOR 1 1.37975143956 -2.28521495437
SENSOR 2 2.34100960821 0.447795192721
ODOMETRY -0.000536267400689 0.0998612854862 -0.00155000044431
SENSOR 8 3.9237606331 -1.31719841757
SENSOR 1 1.40379191691 -2.29486089527
SENSOR 2 1.99413627035 0.532188648766
ODOMETRY 0.000725590203339 0.100099544096 -0.000502192537738
SENSOR 8 4.04848727457 -1.32761427156
SENSOR 1 1.39374657335 -2.34940161946
SENSOR 2 2.10456000859 0.460769117204
SENSOR 7 5.05490023327 -0.935291362329
